timestamp,open,high,low,close,volume
2026-04-09T13:45:00,2169.65,2170.49,2158.98,2165.31,2496.389906
2026-04-09T14:00:00,2165.3,2172.35,2162.03,2169.69,2185.319518
2026-04-09T14:15:00,2169.68,2170.83,2157.49,2163.4,1899.621349
2026-04-09T14:30:00,2163.39,2173.17,2161.16,2172.01,1778.262971
2026-04-09T14:45:00,2172.05,2182.5,2172.05,2177.85,2515.599653
2026-04-09T15:00:00,2177.95,2187.48,2169.81,2185.52,1909.74885
2026-04-09T15:15:00,2185.64,2194.62,2183.76,2184.69,2922.266093
2026-04-09T15:30:00,2184.79,2220.16,2181.96,2213.09,7093.954664
2026-04-09T15:45:00,2213.09,2225.0,2210.81,2218.05,3253.159978
2026-04-09T16:00:00,2218.09,2230.0,2215.25,2215.53,3885.278385
2026-04-09T16:15:00,2215.52,2221.7,2209.77,2209.77,1425.509455
2026-04-09T16:30:00,2209.76,2210.39,2194.65,2202.94,2492.421668
2026-04-09T16:45:00,2202.93,2208.64,2193.25,2208.34,2676.487298
2026-04-09T17:00:00,2208.31,2224.72,2207.42,2224.14,2323.05977
2026-04-09T17:15:00,2224.2,2225.5,2212.08,2215.33,1482.479465
2026-04-09T17:30:00,2215.32,2224.59,2206.29,2220.92,1907.956674
2026-04-09T17:45:00,2220.92,2224.19,2217.73,2223.1,538.888235
2026-04-09T18:00:00,2223.14,2224.0,2203.66,2207.55,1770.563282
2026-04-09T18:15:00,2207.55,2212.15,2201.76,2209.09,859.003352
2026-04-09T18:30:00,2208.99,2210.65,2202.22,2205.41,469.342708
2026-04-09T18:45:00,2205.41,2208.64,2200.88,2206.91,1221.493568
2026-04-09T19:00:00,2206.91,2220.48,2204.61,2214.96,2216.258452
2026-04-09T19:15:00,2215.15,2216.09,2204.47,2207.66,542.891387
2026-04-09T19:30:00,2207.67,2219.48,2207.66,2217.67,512.174606
2026-04-09T19:45:00,2217.76,2224.99,2214.38,2216.49,1154.937518
2026-04-09T20:00:00,2216.4,2220.04,2213.42,2219.61,398.238353
2026-04-09T20:15:00,2219.55,2221.99,2217.13,2218.03,620.498745
2026-04-09T20:30:00,2218.1,2220.89,2216.32,2217.84,506.645056
2026-04-09T20:45:00,2217.99,2217.99,2210.81,2213.06,435.154139
2026-04-09T21:00:00,2213.07,2226.95,2209.07,2213.93,1410.527855
2026-04-09T21:15:00,2213.94,2214.4,2208.26,2209.84,289.199767
2026-04-09T21:30:00,2209.78,2216.81,2207.75,2216.28,681.396077
2026-04-09T21:45:00,2216.53,2218.0,2210.01,2211.05,355.544352
2026-04-09T22:00:00,2211.11,2219.14,2210.0,2218.96,307.02966
2026-04-09T22:15:00,2219.14,2246.15,2218.77,2221.78,4157.342028
2026-04-09T22:30:00,2221.79,2222.59,2211.41,2211.96,1222.335982
2026-04-09T22:45:00,2211.95,2215.37,2197.47,2197.75,2409.060935
2026-04-09T23:00:00,2197.73,2201.19,2185.52,2190.49,1681.124605
2026-04-09T23:15:00,2190.5,2196.54,2183.44,2191.95,965.078764
2026-04-09T23:30:00,2191.9,2191.9,2183.38,2189.36,1393.694691
2026-04-09T23:45:00,2189.43,2191.69,2186.4,2190.14,943.641004
2026-04-10T00:00:00,2190.15,2191.55,2185.12,2188.33,950.65119
2026-04-10T00:15:00,2188.5,2190.14,2182.01,2189.82,1585.88547
2026-04-10T00:30:00,2189.82,2195.07,2187.37,2193.05,721.946537
2026-04-10T00:45:00,2193.06,2197.38,2190.93,2195.29,522.348457
2026-04-10T01:00:00,2195.16,2197.23,2189.0,2194.43,985.37879
2026-04-10T01:15:00,2194.16,2195.89,2176.08,2186.56,1657.213316
2026-04-10T01:30:00,2186.4,2204.63,2185.04,2199.79,1806.522666
2026-04-10T01:45:00,2199.55,2202.42,2193.94,2194.71,696.739121
2026-04-10T02:00:00,2194.66,2198.73,2192.51,2195.85,434.853087
2026-04-10T02:15:00,2195.9,2197.47,2193.52,2196.0,163.446939
2026-04-10T02:30:00,2196.0,2197.4,2194.01,2195.88,310.297671
2026-04-10T02:45:00,2195.87,2195.87,2187.14,2189.12,1150.187304
2026-04-10T03:00:00,2189.24,2192.59,2186.89,2186.98,672.364827
2026-04-10T03:15:00,2187.08,2189.75,2183.2,2183.2,413.406178
2026-04-10T03:30:00,2183.2,2188.16,2182.61,2187.4,237.539762
2026-04-10T03:45:00,2187.25,2189.11,2185.04,2186.37,278.108773
2026-04-10T04:00:00,2186.37,2189.31,2186.05,2187.66,490.265164
2026-04-10T04:15:00,2187.65,2192.72,2187.01,2190.76,567.300137
2026-04-10T04:30:00,2190.76,2192.85,2188.97,2190.65,259.681897
2026-04-10T04:45:00,2190.73,2199.69,2189.39,2195.71,737.200251
2026-04-10T05:00:00,2195.89,2197.75,2192.29,2194.78,430.128501
2026-04-10T05:15:00,2194.81,2203.73,2193.55,2201.93,1380.581675
2026-04-10T05:30:00,2201.92,2203.0,2198.0,2198.35,476.129438
2026-04-10T05:45:00,2198.35,2200.8,2195.63,2197.17,267.290579
2026-04-10T06:00:00,2197.01,2198.69,2195.29,2197.25,241.159567
2026-04-10T06:15:00,2197.34,2197.34,2190.15,2190.97,400.536856
2026-04-10T06:30:00,2190.97,2191.91,2187.43,2188.34,883.696403
2026-04-10T06:45:00,2188.34,2190.16,2184.22,2186.5,794.69706
2026-04-10T07:00:00,2186.49,2188.63,2184.3,2184.44,619.31303
2026-04-10T07:15:00,2184.33,2188.58,2184.05,2187.46,453.697764
2026-04-10T07:30:00,2187.46,2188.67,2182.74,2183.86,624.469099
2026-04-10T07:45:00,2183.86,2184.7,2176.31,2179.78,2520.024224
2026-04-10T08:00:00,2179.77,2183.73,2177.36,2181.45,1282.36783
2026-04-10T08:15:00,2181.54,2186.46,2180.01,2184.12,829.020727
2026-04-10T08:30:00,2184.11,2190.34,2183.37,2187.07,1406.690195
2026-04-10T08:45:00,2187.06,2187.06,2181.53,2185.96,613.675754
2026-04-10T09:00:00,2185.96,2189.99,2185.95,2188.51,693.543489
2026-04-10T09:15:00,2188.52,2198.1,2188.28,2194.18,2030.728889
2026-04-10T09:30:00,2194.17,2195.33,2192.64,2193.71,371.007068
2026-04-10T09:45:00,2193.69,2196.95,2192.09,2196.22,261.884201
2026-04-10T10:00:00,2196.23,2196.27,2191.25,2193.72,195.039475
2026-04-10T10:15:00,2193.72,2194.41,2191.56,2191.61,183.516016
2026-04-10T10:30:00,2191.82,2195.05,2190.5,2193.7,403.442832
2026-04-10T10:45:00,2193.7,2198.48,2193.1,2197.35,610.222653
2026-04-10T11:00:00,2197.39,2212.98,2197.26,2210.98,1776.489007
2026-04-10T11:15:00,2210.99,2217.99,2210.5,2217.28,1708.440819
2026-04-10T11:30:00,2217.41,2221.61,2214.45,2217.97,2272.344491
2026-04-10T11:45:00,2217.96,2224.13,2215.24,2215.56,2464.763418
2026-04-10T12:00:00,2215.57,2221.3,2215.57,2216.59,951.693867
2026-04-10T12:15:00,2216.8,2221.54,2210.3,2216.67,2151.911501
2026-04-10T12:30:00,2216.61,2228.74,2207.93,2224.74,4463.480116
2026-04-10T12:45:00,2224.79,2226.29,2217.64,2218.73,673.331542
2026-04-10T13:00:00,2218.83,2220.75,2216.0,2218.75,588.300619
2026-04-10T13:15:00,2218.75,2221.67,2216.03,2219.93,500.962682
2026-04-10T13:30:00,2219.94,2223.43,2208.44,2215.64,1600.356148
2026-04-10T13:45:00,2215.64,2225.38,2213.72,2223.14,1076.602254
2026-04-10T14:00:00,2222.83,2234.94,2219.74,2234.14,3027.003227
2026-04-10T14:15:00,2234.14,2253.0,2234.14,2244.71,6126.863728
2026-04-10T14:30:00,2244.65,2253.0,2236.3,2239.49,3085.223585
2026-04-10T14:45:00,2239.49,2247.49,2236.52,2242.4,2368.132218
2026-04-10T15:00:00,2242.39,2249.2,2238.81,2244.52,954.197894
2026-04-10T15:15:00,2244.52,2257.99,2236.74,2237.3,3164.521075
2026-04-10T15:30:00,2237.24,2240.22,2228.18,2232.58,2893.474742
2026-04-10T15:45:00,2232.53,2232.99,2220.0,2224.45,2147.865999
2026-04-10T16:00:00,2224.48,2232.55,2220.14,2231.43,1197.216947
2026-04-10T16:15:00,2231.32,2244.44,2230.36,2241.49,3037.604573
2026-04-10T16:30:00,2241.49,2242.0,2235.01,2236.95,1103.590983
2026-04-10T16:45:00,2236.95,2247.58,2236.95,2245.54,1259.340834
2026-04-10T17:00:00,2245.54,2247.69,2240.11,2242.41,1141.273189
2026-04-10T17:15:00,2242.42,2247.32,2240.53,2244.43,832.550377
2026-04-10T17:30:00,2244.53,2244.53,2239.23,2242.38,847.524332
2026-04-10T17:45:00,2242.38,2249.35,2242.01,2248.5,1226.571013
2026-04-10T18:00:00,2248.49,2249.04,2238.93,2248.23,1442.421345
2026-04-10T18:15:00,2248.23,2252.13,2243.32,2247.9,1506.539217
2026-04-10T18:30:00,2247.91,2249.54,2243.52,2245.31,1062.750397
2026-04-10T18:45:00,2245.3,2250.16,2244.72,2249.1,1180.493768
2026-04-10T19:00:00,2249.1,2255.71,2248.2,2254.15,1560.440334
2026-04-10T19:15:00,2254.15,2254.4,2247.71,2247.81,1138.452449
2026-04-10T19:30:00,2247.8,2247.8,2243.39,2244.87,548.179868
2026-04-10T19:45:00,2244.88,2254.59,2243.91,2252.93,1079.373199
2026-04-10T20:00:00,2252.91,2255.37,2251.4,2253.56,1122.944463
2026-04-10T20:15:00,2253.55,2255.33,2251.06,2252.58,758.649301
2026-04-10T20:30:00,2252.59,2256.77,2242.91,2247.76,1295.760951
2026-04-10T20:45:00,2247.73,2257.5,2244.57,2255.32,1150.59118
2026-04-10T21:00:00,2255.32,2255.93,2244.76,2246.1,989.700979
2026-04-10T21:15:00,2246.09,2250.26,2244.91,2247.23,512.469026
2026-04-10T21:30:00,2247.23,2251.13,2242.47,2249.53,790.240862
2026-04-10T21:45:00,2249.53,2255.5,2247.46,2254.8,453.053212
2026-04-10T22:00:00,2254.87,2255.37,2251.0,2252.71,353.644005
2026-04-10T22:15:00,2252.71,2253.88,2246.73,2247.6,936.11194
2026-04-10T22:30:00,2247.6,2247.6,2235.24,2240.94,1672.23625
2026-04-10T22:45:00,2240.95,2243.19,2240.82,2242.31,362.948495
2026-04-10T23:00:00,2242.31,2242.91,2239.09,2241.78,403.371594
2026-04-10T23:15:00,2241.77,2244.6,2240.27,2243.26,299.12051
2026-04-10T23:30:00,2243.25,2244.15,2241.19,2243.66,370.107012
2026-04-10T23:45:00,2243.66,2245.75,2243.32,2245.25,507.014942
2026-04-11T00:00:00,2245.26,2245.26,2239.49,2241.81,471.509467
2026-04-11T00:15:00,2241.81,2242.55,2238.4,2239.5,331.576191
2026-04-11T00:30:00,2239.5,2240.39,2236.52,2237.41,372.228207
2026-04-11T00:45:00,2237.41,2239.8,2235.9,2238.96,185.102376
2026-04-11T01:00:00,2238.97,2241.35,2236.6,2238.88,237.846984
2026-04-11T01:15:00,2238.88,2239.47,2234.5,2239.05,607.520918
2026-04-11T01:30:00,2239.04,2243.57,2238.5,2241.51,220.908525
2026-04-11T01:45:00,2241.51,2246.49,2241.51,2244.43,396.588209
2026-04-11T02:00:00,2244.44,2247.18,2242.15,2244.81,382.213735
2026-04-11T02:15:00,2244.81,2249.59,2244.8,2249.37,158.991298
2026-04-11T02:30:00,2249.37,2252.24,2246.53,2246.88,677.39138
2026-04-11T02:45:00,2246.88,2248.27,2245.25,2248.27,537.197896
2026-04-11T03:00:00,2248.28,2250.86,2246.71,2249.89,635.305488
2026-04-11T03:15:00,2249.88,2250.01,2247.21,2247.66,252.51003
2026-04-11T03:30:00,2247.66,2248.24,2244.18,2245.11,261.721932
2026-04-11T03:45:00,2245.11,2245.64,2235.66,2237.31,1364.712796
2026-04-11T04:00:00,2237.31,2243.05,2235.62,2238.5,509.120483
2026-04-11T04:15:00,2238.4,2240.24,2236.33,2239.2,260.144871
2026-04-11T04:30:00,2239.21,2242.05,2239.21,2240.55,152.986229
2026-04-11T04:45:00,2240.54,2242.04,2239.5,2241.1,86.075184
2026-04-11T05:00:00,2241.1,2241.95,2230.09,2231.14,875.503183
2026-04-11T05:15:00,2231.18,2235.68,2228.53,2235.68,372.92229
2026-04-11T05:30:00,2235.7,2237.24,2234.04,2235.2,251.423845
2026-04-11T05:45:00,2235.16,2235.58,2232.9,2232.94,224.921933
2026-04-11T06:00:00,2232.93,2234.26,2229.65,2231.92,267.849987
2026-04-11T06:15:00,2232.06,2234.9,2229.89,2231.89,494.056707
2026-04-11T06:30:00,2231.89,2234.69,2231.88,2234.11,124.036971
2026-04-11T06:45:00,2234.11,2236.81,2233.13,2235.99,341.274477
2026-04-11T07:00:00,2236.0,2236.23,2233.16,2234.33,198.835221
2026-04-11T07:15:00,2234.32,2236.84,2234.0,2235.55,121.66206
2026-04-11T07:30:00,2235.55,2235.55,2232.12,2232.32,697.57607
2026-04-11T07:45:00,2232.33,2232.7,2230.75,2232.7,767.905091
2026-04-11T08:00:00,2232.8,2235.0,2232.2,2234.19,536.257163
2026-04-11T08:15:00,2234.19,2235.7,2233.58,2233.83,443.948383
2026-04-11T08:30:00,2233.83,2235.22,2232.0,2233.74,441.590745
2026-04-11T08:45:00,2233.74,2234.95,2232.36,2232.62,884.77934
2026-04-11T09:00:00,2232.61,2235.0,2232.01,2235.0,514.019386
2026-04-11T09:15:00,2235.0,2249.0,2235.0,2245.59,2110.131266
2026-04-11T09:30:00,2245.59,2245.59,2240.51,2242.5,389.069719
2026-04-11T09:45:00,2242.5,2244.54,2242.17,2243.72,290.04988
2026-04-11T10:00:00,2243.72,2245.22,2238.25,2239.83,467.750975
2026-04-11T10:15:00,2239.82,2242.11,2237.66,2241.36,378.911757
2026-04-11T10:30:00,2241.36,2241.94,2238.57,2238.96,280.675556
2026-04-11T10:45:00,2239.05,2240.94,2238.21,2240.25,310.132295
2026-04-11T11:00:00,2240.25,2242.49,2239.3,2240.54,254.83899
2026-04-11T11:15:00,2240.54,2241.37,2238.6,2239.17,225.482072
2026-04-11T11:30:00,2239.17,2243.33,2238.85,2242.95,114.591972
2026-04-11T11:45:00,2242.95,2246.79,2241.95,2246.07,446.588052
2026-04-11T12:00:00,2246.08,2246.37,2243.46,2244.42,176.187728
2026-04-11T12:15:00,2244.43,2245.0,2241.14,2242.56,172.956431
2026-04-11T12:30:00,2242.56,2246.74,2242.15,2245.35,174.269639
2026-04-11T12:45:00,2245.35,2246.4,2244.5,2245.3,306.770218
2026-04-11T13:00:00,2245.3,2245.31,2232.29,2235.8,1007.815039
2026-04-11T13:15:00,2235.81,2242.1,2234.31,2237.57,913.255604
2026-04-11T13:30:00,2237.57,2241.58,2236.69,2240.01,172.740838
2026-04-11T13:45:00,2240.01,2241.45,2239.4,2239.64,135.60073
2026-04-11T14:00:00,2239.66,2243.96,2238.28,2242.0,219.508516
2026-04-11T14:15:00,2242.01,2243.34,2240.31,2241.02,343.520218
2026-04-11T14:30:00,2241.02,2242.14,2238.44,2239.91,135.673353
2026-04-11T14:45:00,2239.91,2242.7,2239.46,2241.97,154.301413
2026-04-11T15:00:00,2241.97,2243.89,2241.21,2243.8,247.16498
2026-04-11T15:15:00,2243.8,2256.15,2243.24,2248.15,1222.838272
2026-04-11T15:30:00,2248.14,2249.87,2245.82,2246.45,1038.644181
2026-04-11T15:45:00,2246.45,2250.17,2245.25,2249.46,515.634579
2026-04-11T16:00:00,2249.46,2250.0,2246.92,2249.32,624.80937
2026-04-11T16:15:00,2249.31,2250.85,2246.42,2247.51,440.194106
2026-04-11T16:30:00,2247.52,2274.26,2246.74,2263.41,4711.233092
2026-04-11T16:45:00,2263.41,2265.0,2258.62,2258.82,1150.32298
2026-04-11T17:00:00,2258.83,2261.19,2255.99,2256.47,512.768468
2026-04-11T17:15:00,2256.47,2260.15,2253.66,2258.28,553.601852
2026-04-11T17:30:00,2258.34,2265.26,2258.34,2262.17,1277.702645
2026-04-11T17:45:00,2262.16,2263.78,2258.32,2259.77,503.386887
2026-04-11T18:00:00,2259.8,2260.89,2257.0,2260.7,237.329195
2026-04-11T18:15:00,2260.78,2264.98,2260.74,2262.79,252.075676
2026-04-11T18:30:00,2262.82,2312.6,2262.82,2295.55,13352.942902
2026-04-11T18:45:00,2295.75,2308.91,2295.16,2305.31,1619.775821
2026-04-11T19:00:00,2305.31,2327.85,2305.15,2314.24,6373.243012
2026-04-11T19:15:00,2314.24,2322.85,2310.0,2320.96,2374.407797
2026-04-11T19:30:00,2320.97,2330.34,2317.51,2318.91,2663.527833
2026-04-11T19:45:00,2318.9,2318.9,2312.28,2315.97,696.440361
2026-04-11T20:00:00,2315.98,2317.07,2305.09,2306.98,1110.304382
2026-04-11T20:15:00,2306.98,2311.12,2301.95,2303.06,1073.921743
2026-04-11T20:30:00,2303.03,2303.23,2288.35,2295.76,1427.978362
2026-04-11T20:45:00,2295.59,2302.99,2294.49,2298.31,493.6302
2026-04-11T21:00:00,2298.3,2304.48,2292.38,2303.24,1127.97944
2026-04-11T21:15:00,2303.23,2303.38,2297.87,2298.39,619.37137
2026-04-11T21:30:00,2298.47,2302.47,2296.16,2297.9,648.904058
2026-04-11T21:45:00,2298.03,2303.9,2298.03,2299.43,302.54104
2026-04-11T22:00:00,2299.43,2305.19,2296.71,2303.65,290.98562
2026-04-11T22:15:00,2303.64,2308.2,2302.26,2305.86,633.704704
2026-04-11T22:30:00,2306.12,2306.33,2288.84,2296.84,1314.658005
2026-04-11T22:45:00,2296.85,2297.5,2292.23,2297.04,497.869975
2026-04-11T23:00:00,2297.04,2297.04,2276.69,2284.15,2761.46306
2026-04-11T23:15:00,2284.15,2289.62,2283.59,2287.4,331.15331
2026-04-11T23:30:00,2287.37,2289.66,2284.56,2284.65,340.134896
2026-04-11T23:45:00,2284.65,2287.5,2283.86,2285.05,218.954996
2026-04-12T00:00:00,2285.09,2290.0,2277.77,2284.26,1564.391852
2026-04-12T00:15:00,2284.25,2286.87,2282.61,2284.57,650.635162
2026-04-12T00:30:00,2284.23,2286.49,2279.51,2280.6,482.387677
2026-04-12T00:45:00,2280.85,2285.93,2280.85,2285.84,226.917821
2026-04-12T01:00:00,2285.77,2288.6,2279.78,2284.41,836.648818
2026-04-12T01:15:00,2284.41,2286.6,2282.63,2283.72,237.081996
2026-04-12T01:30:00,2283.73,2283.73,2217.14,2227.51,9314.239584
2026-04-12T01:45:00,2227.4,2227.9,2208.78,2219.28,7757.347269
2026-04-12T02:00:00,2219.34,2230.35,2207.27,2225.53,4007.443286
2026-04-12T02:15:00,2225.53,2234.73,2218.33,2224.3,2639.468721
2026-04-12T02:30:00,2224.3,2228.91,2224.09,2226.38,796.943121
2026-04-12T02:45:00,2226.37,2226.91,2223.07,2223.73,691.892857
2026-04-12T03:00:00,2223.73,2227.4,2217.82,2222.62,909.623234
2026-04-12T03:15:00,2222.32,2223.88,2218.01,2219.84,643.689608
2026-04-12T03:30:00,2219.83,2222.3,2213.01,2216.8,1535.804381
2026-04-12T03:45:00,2216.79,2217.68,2213.1,2214.18,746.190902
2026-04-12T04:00:00,2214.18,2216.59,2212.17,2215.26,1014.892989
2026-04-12T04:15:00,2215.25,2216.72,2210.0,2212.74,980.260965
2026-04-12T04:30:00,2212.74,2214.19,2211.41,2213.4,523.177484
2026-04-12T04:45:00,2213.31,2215.67,2210.64,2212.34,1293.54072
2026-04-12T05:00:00,2212.35,2214.13,2208.75,2212.0,1101.489274
2026-04-12T05:15:00,2212.01,2219.24,2210.04,2218.82,523.130544
2026-04-12T05:30:00,2218.94,2220.08,2214.49,2215.69,867.001354
2026-04-12T05:45:00,2215.68,2219.33,2215.28,2217.38,346.53532
2026-04-12T06:00:00,2217.38,2221.05,2217.11,2220.7,688.629158
2026-04-12T06:15:00,2220.88,2221.05,2217.49,2219.7,456.46431
2026-04-12T06:30:00,2219.6,2219.6,2215.09,2215.51,452.417127
2026-04-12T06:45:00,2215.52,2217.26,2215.0,2216.35,335.405624
2026-04-12T07:00:00,2216.35,2216.83,2212.85,2214.2,474.769477
2026-04-12T07:15:00,2214.15,2215.62,2213.13,2215.0,116.789572
2026-04-12T07:30:00,2215.0,2219.49,2214.91,2219.12,461.559389
2026-04-12T07:45:00,2219.12,2220.94,2218.28,2218.49,781.833838
2026-04-12T08:00:00,2218.48,2218.99,2215.45,2216.33,537.810268
2026-04-12T08:15:00,2216.34,2218.98,2216.0,2218.98,275.062798
2026-04-12T08:30:00,2218.97,2219.3,2217.15,2218.23,300.149978
2026-04-12T08:45:00,2218.23,2218.23,2212.13,2214.37,644.451304
2026-04-12T09:00:00,2214.36,2215.12,2211.6,2214.97,565.249651
2026-04-12T09:15:00,2214.96,2216.43,2214.4,2214.7,270.699989
2026-04-12T09:30:00,2214.69,2215.98,2214.47,2214.74,169.001511
